index,Temperature,Light,CO2,HumidityRatio,GRAD_CO2,GRAD_HR,HRCO2,GRAD_HRCO2,FLAG_BusinessHour,HOUR(date),DAY(date),WEEKDAY(date),PERCENTILE(Temperature),PERCENTILE(Humidity),PERCENTILE(Light),PERCENTILE(CO2),PERCENTILE(HumidityRatio),PERCENTILE(GRAD_CO2),PERCENTILE(GRAD_HR),PERCENTILE(HRCO2),PERCENTILE(GRAD_HRCO2),RMEAN_CO2,RMEAN_HR
1,23.18,426.0,721.25,0.00479298817650529,-3.1666666666666856,-5.007028289261573e-06,3.4569427223044404,-0.018615345450943233,1,17,4,2,1.0,0.6416554095542183,0.801240329117033,0.7785828318801424,0.8264767284784478,0.0671871158101795,0.06565035652815343,0.8460027017069875,0.05839685271699041,705.8333333333334,0.004768040682543952
2,23.15,429.5,714.0,0.00478344094931065,-3.1666666666666856,-5.007028289261573e-06,3.415376837807804,-0.018615345450943233,1,17,4,2,0.9997543902738548,0.6414712022596095,0.8057841090507184,0.7770477710917353,0.825248679847722,0.0671871158101795,0.06565035652815343,0.8439150190347537,0.05839685271699041,705.8333333333334,0.004768040682543952
3,23.15,426.0,713.5,0.00477946352442199,-3.1666666666666856,-5.007028289261573e-06,3.4101472246750895,-0.018615345450943233,1,17,4,2,0.9997543902738548,0.6403659584919563,0.801240329117033,0.7768635637971264,0.824634655532359,0.0671871158101795,0.06565035652815343,0.8437922141716812,0.05839685271699041,705.8333333333334,0.004768040682543952
4,23.15,426.0,708.25,0.00477150882608175,-3.1666666666666856,-5.007028289261573e-06,3.3794211260723994,-0.018615345450943233,1,17,4,2,0.9997543902738548,0.6325678496868476,0.801240329117033,0.7752671005771828,0.8240206312169962,0.0671871158101795,0.06565035652815343,0.8423185558148103,0.05839685271699041,705.8333333333334,0.004768040682543952
5,23.1,426.0,704.5,0.004756992933315179,-3.1666666666666856,-5.007028289261573e-06,3.351301521520544,-0.018615345450943233,1,17,4,2,0.9971140857177945,0.6325678496868476,0.801240329117033,0.7744688689672111,0.8231609971754882,0.0671871158101795,0.06565035652815343,0.8402308731425765,0.05839685271699041,705.8333333333334,0.004768040682543952
6,23.1,419.0,701.0,0.004756992933315179,-3.1666666666666856,-5.007028289261573e-06,3.334652046253941,-0.018615345450943233,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.773179417904949,0.8231609971754882,0.0671871158101795,0.06565035652815343,0.8390028245118507,0.05839685271699041,705.8333333333334,0.004768040682543952
7,23.1,419.0,701.666666666667,0.004756992933315179,-3.1666666666666856,-5.007028289261573e-06,3.337823374876152,-0.018615345450943233,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7734250276310942,0.8231609971754882,0.0671871158101795,0.06565035652815343,0.8391256293749233,0.05839685271699041,705.8333333333334,0.004768040682543952
8,23.1,419.0,699.0,0.004756992933315179,-3.1666666666666856,-5.007028289261573e-06,3.32513806038731,-0.018615345450943233,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7729338081788039,0.8231609971754882,0.0671871158101795,0.06565035652815343,0.8377747758811249,0.05839685271699041,705.8333333333334,0.004768040682543952
9,23.1,419.0,689.333333333333,0.004756992933315179,-3.1666666666666856,-5.007028289261573e-06,3.279153795365262,-0.018615345450943233,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7702935036227435,0.8231609971754882,0.0671871158101795,0.06565035652815343,0.833967825125875,0.05839685271699041,705.8333333333334,0.004768040682543952
10,23.075,419.0,688.0,0.00474535071966655,-3.1666666666666856,-5.007028289261573e-06,3.2648012951305865,-0.018615345450943233,0,18,4,2,0.9939211592779074,0.6255679724917107,0.7939334397642147,0.7692496622866265,0.8215645339555446,0.0671871158101795,0.06565035652815343,0.8327397764951492,0.05839685271699041,702.1388888888889,0.004762747631784092
11,23.075,419.0,690.25,0.00474095189694268,-2.569444444444457,-4.587880348297206e-06,3.272442046864685,-0.015454268934915083,0,18,4,2,0.9939211592779074,0.6235416922510132,0.7939334397642147,0.7709689303696426,0.8210733145032544,0.08439881976887141,0.07511679370543398,0.8332309959474395,0.0749938529628719,699.5,0.004758026625965429
12,23.1,419.0,691.0,0.00473937073052061,-2.625,-3.360159131867834e-06,3.2749051747897413,-0.014848528138813766,0,18,4,2,0.9971140857177945,0.6151909615620779,0.7939334397642147,0.7712759425273241,0.8207048999140366,0.08298500122940743,0.11667076469141874,0.8335994105366572,0.07769854929923777,697.0,0.004753571871087498
13,23.1,419.0,683.5,0.00475111875560951,-2.319444444444457,-2.425067039161892e-06,3.2473896694591002,-0.012716242646645615,0,18,4,2,0.9971140857177945,0.6247697408817389,0.7939334397642147,0.7675917966351468,0.8225469728601252,0.09312761249077944,0.16609294320137694,0.8312661181382782,0.09023850504057045,694.25,0.004751306307701693
14,23.05,419.0,687.5,0.0047337317970825,-1.7777777777777715,-3.6284402023952465e-06,3.254440610494219,-0.010947924732756409,0,18,4,2,0.9925089033525728,0.6235416922510132,0.7939334397642147,0.7689426501289451,0.8200908755986737,0.11119990164740595,0.10585197934595525,0.8317573375905686,0.09945906073272683,692.3611111111111,0.004748721737009174
15,23.0,419.0,686.0,0.00471494214590473,-2.009259259259238,-4.672309712271724e-06,3.2344503120906447,-0.01275038770840431,0,18,4,2,0.9902370133857301,0.6215768144418519,0.7939334397642147,0.7685128331081911,0.8176961807687585,0.10314728300958938,0.07351856405212688,0.8300380695075525,0.0897467420703221,690.6944444444445,0.004744049427296903
16,23.0,418.5,680.5,0.00471494214590473,-2.1481481481481524,-3.942542836491737e-06,3.208518130288169,-0.012903232348668414,0,18,4,2,0.9902370133857301,0.6215768144418519,0.7895124646936018,0.7669163698882476,0.8176961807687585,0.09859847553479223,0.09503319400049176,0.8285644111506816,0.0890090976149496,688.3425925925926,0.004739377117584631
17,23.0,0.0,681.5,0.0047280779496687705,-1.2129629629629903,-3.219808065602764e-06,3.2221851226992673,-0.007970002410194965,0,18,4,2,0.9902370133857301,0.6325678496868476,0.31689794915878666,0.7671619796143927,0.8193540464202382,0.13535775756085566,0.12417014998770592,0.829301240329117,0.11814605360216375,686.3981481481482,0.004736164341623919
18,22.945,0.0,685.0,0.00472795137178073,-0.40740740740739056,-1.6102157837163955e-06,3.2386466896697996,-0.0030390916009215285,0,18,4,2,0.98808792828196,0.6438044946579885,0.31689794915878666,0.768083016087437,0.8192312415571656,0.30224981558888614,0.25424145561839195,0.8305292889598428,0.2059257437914925,685.9166666666666,0.004732937501453425
19,22.945,0.0,685.0,0.0047454083970941,-0.23611111111108585,-6.326702002845686e-07,3.2506047520094588,-0.0015560471424342914,0,18,4,2,0.98808792828196,0.6526464447992141,0.31689794915878666,0.768083016087437,0.8216873388186172,0.385788050159823,0.39685271699041064,0.831634532727496,0.31276124907794445,685.5833333333334,0.004732943910056487
20,22.89,0.0,689.0,0.00472950615591001,-0.15277777777777146,-1.1839064246264158e-06,3.258629741421997,-0.001540165874026611,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7699250890335257,0.8195996561463834,0.4347184656995328,0.3130071305630686,0.83206434974825,0.31423653798868945,685.4444444444445,0.004731672161052856
21,22.89,0.0,689.5,0.00472950615591001,0.22222222222222854,-1.7487319061166434e-06,3.2609944944999523,-0.0001483671292719091,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7705391133488886,0.8195996561463834,0.667691172854684,0.22965330710597492,0.832494166769004,0.5097123186624047,685.2777777777778,0.004730576097207234
22,22.89,0.0,689.0,0.00472950615591001,0.5,-9.038267797427738e-07,3.258629741421997,0.0017500356754776014,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7699250890335257,0.8195996561463834,0.7917383820998278,0.34853700516351116,0.83206434974825,0.7626014261126137,685.8888888888889,0.004728174697240623
23,22.89,0.0,691.0,0.00473907551474663,0.3055555555555429,2.169263198381708e-06,3.274701180689921,0.0029376740101865195,0,18,4,2,0.9851406115682181,0.6590322976789881,0.31689794915878666,0.7712759425273241,0.820582095050964,0.7094295549545119,0.8225965084829112,0.8334766056735847,0.8401770346692894,686.2777777777778,0.004728768443647748
24,22.89,0.0,688.0,0.00474864516581148,0.6111111111110858,3.7447799896383853e-06,3.267067874078298,0.005460570751472105,0,18,4,2,0.9851406115682181,0.665172540832617,0.31689794915878666,0.7692496622866265,0.8222399607024438,0.8214900417998525,0.8977133021883452,0.8328625813582218,0.880132776001967,686.5,0.004732513223637386
25,22.89,0.0,689.5,0.00474864516581148,0.9166666666666856,8.805065024571415e-07,3.2741908418270156,0.004935108727171178,0,18,4,2,0.9851406115682181,0.665172540832617,0.31689794915878666,0.7705391133488886,0.8222399607024438,0.8681460536021638,0.6830587656749447,0.8333538008105121,0.8764445537251045,687.5,0.004736258003627025
26,22.79,0.0,689.0,0.00471022404680625,0.4537037037036953,-1.448348638540594e-06,3.2453443682495062,0.0011487511276275786,0,18,4,2,0.9812108559498957,0.6590322976789881,0.31689794915878666,0.7699250890335257,0.817389168611077,0.7756946151954758,0.27305138923039096,0.8308977035490606,0.6987951807228916,688.3333333333334,0.0047342742366423005
27,22.79,0.0,685.666666666667,0.004719734999149521,0.14814814814815236,-1.8827650319882053e-06,3.236164964416856,-0.0005904740470377146,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7683900282451185,0.8181259977895124,0.6256454388984509,0.21428571428571427,0.8302836792336976,0.44049668059995084,688.4074074074074,0.004733361306349944
28,22.79,0.0,687.0,0.004719734999149521,0.05555555555559977,-1.969141928058818e-06,3.2424579444157207,-0.0010888260889372336,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7687584428343363,0.8181259977895124,0.5742562085074994,0.2050651585935579,0.830774898685988,0.3675928202606344,688.6296296296297,0.004730508706578324
29,22.79,0.0,688.0,0.004719734999149521,-1.1388888888889142,-1.8056197011993326e-06,3.2471776794148703,-0.006605918367462493,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7692496622866265,0.8181259977895124,0.14107450208999261,0.22448979591836735,0.8311433132752057,0.12970248340299975,688.5185185185186,0.004729423022493826
30,22.745,0.0,670.0,0.0047067761580489,-2.2129629629629903,-3.594059440399644e-06,3.1535400258927626,-0.012871133405493618,0,18,4,2,0.9795529902984158,0.665172540832617,0.31689794915878666,0.7638462483114331,0.8172663637480044,0.09650848291123679,0.1070813867715761,0.824634655532359,0.08937791984263585,686.3518518518518,0.004726897467175925
