Temperature,Light,CO2,HumidityRatio,GRAD_CO2,GRAD_HR,HRCO2,GRAD_HRCO2,FLAG_BusinessHour,HOUR(date),DAY(date),WEEKDAY(date),PERCENTILE(Temperature),PERCENTILE(Humidity),PERCENTILE(Light),PERCENTILE(CO2),PERCENTILE(HumidityRatio),PERCENTILE(GRAD_CO2),PERCENTILE(GRAD_HR),PERCENTILE(HRCO2),PERCENTILE(GRAD_HRCO2),RMEAN_CO2,RMEAN_HR
23.7,585.2,749.2,0.0047641630241641395,6.3694444444444684,3.7917174876213496e-06,3.5693109377037735,0.0334510445553482,1,14,2,0,0.9825515947467167,0.7035647279549718,0.9429643527204503,0.6228893058161351,0.8457786116322702,0.9713855421686747,0.848644578313253,0.6712945590994371,0.9518072289156626,780.1351851851852,0.00477166671045911
23.718000000000004,578.4,760.4,0.00477266099212519,6.3694444444444684,3.7917174876213496e-06,3.6291314184119945,0.0334510445553482,1,14,2,0,0.9844277673545966,0.7061913696060037,0.9395872420262664,0.6270168855534709,0.8480300187617261,0.9713855421686747,0.848644578313253,0.676923076923077,0.9518072289156626,780.1351851851852,0.00477166671045911
23.73,572.666666666667,769.666666666667,0.00476515255246541,6.3694444444444684,3.7917174876213496e-06,3.667579081214212,0.0334510445553482,1,14,2,0,0.9855534709193245,0.699812382739212,0.9380863039399625,0.6333958724202626,0.8461538461538461,0.9713855421686747,0.848644578313253,0.6810506566604128,0.9518072289156626,780.1351851851852,0.00477166671045911
23.7225,493.75,774.75,0.00474377335599685,6.3694444444444684,3.7917174876213496e-06,3.6752384075585596,0.0334510445553482,1,14,2,0,0.9849906191369606,0.6904315196998124,0.8724202626641651,0.6373358348968106,0.8416510318949343,0.9713855421686747,0.848644578313253,0.6814258911819887,0.9518072289156626,780.1351851851852,0.00477166671045911
23.754,488.6,779.0,0.00476659399998615,6.3694444444444684,3.7917174876213496e-06,3.713176725989211,0.0334510445553482,1,14,2,0,0.9876172607879925,0.6964352720450282,0.8690431519699813,0.6403377110694184,0.8472795497185741,0.9713855421686747,0.848644578313253,0.6844277673545967,0.9518072289156626,780.1351851851852,0.00477166671045911
23.76,568.666666666667,790.0,0.00477933243163454,6.3694444444444684,3.7917174876213496e-06,3.775672620991286,0.0334510445553482,1,14,2,0,0.9883677298311445,0.701688555347092,0.9365853658536586,0.6461538461538462,0.84953095684803,0.9713855421686747,0.848644578313253,0.6878048780487804,0.9518072289156626,780.1351851851852,0.00477166671045911
23.73,536.333333333333,798.0,0.004776136332748921,6.3694444444444684,3.7917174876213496e-06,3.8113567935336388,0.0334510445553482,1,14,2,0,0.9855534709193245,0.7061913696060037,0.9033771106941839,0.64953095684803,0.848780487804878,0.9713855421686747,0.848644578313253,0.6893058161350845,0.9518072289156626,780.1351851851852,0.00477166671045911
23.754,509.0,797.0,0.00478309370839038,6.3694444444444684,3.7917174876213496e-06,3.812125685587133,0.0334510445553482,1,14,2,0,0.9876172607879925,0.7061913696060037,0.8831144465290807,0.649155722326454,0.8502814258911819,0.9713855421686747,0.848644578313253,0.6900562851782364,0.9518072289156626,780.1351851851852,0.00477166671045911
23.754,476.0,803.2,0.0047940939966204105,6.3694444444444684,3.7917174876213496e-06,3.850616298085514,0.0334510445553482,1,14,2,0,0.9876172607879925,0.7133208255159474,0.8562851782363977,0.652157598499062,0.850656660412758,0.9713855421686747,0.848644578313253,0.6930581613508443,0.9518072289156626,780.1351851851852,0.00477166671045911
23.736,510.0,809.0,0.00479618871038935,6.3694444444444684,3.7917174876213496e-06,3.880116666704984,0.0334510445553482,1,14,2,0,0.9861163227016886,0.7165103189493434,0.8842401500938086,0.6564727954971857,0.851031894934334,0.9713855421686747,0.848644578313253,0.6953095684803002,0.9518072289156626,786.7796296296297,0.004775225120039689
23.745,481.5,815.25,0.00480888622067716,6.065740740740694,4.881446879019882e-06,3.9204444914070544,0.032931762599730074,1,14,2,0,0.9866791744840525,0.7200750469043152,0.8615384615384616,0.6611632270168856,0.8551594746716698,0.9646084337349398,0.8746234939759037,0.700187617260788,0.9503012048192772,792.8740740740741,0.004779250145434353
23.7,481.8,824.0,0.0048167933677358,6.199074074074076,7.331738667904365e-06,3.9690377350142994,0.035548591023137455,1,14,2,0,0.9825515947467167,0.7275797373358349,0.8622889305816135,0.6671669793621013,0.8562851782363977,0.9668674698795181,0.9254518072289156,0.7050656660412759,0.9567018072289156,798.911111111111,0.004784988013797729
23.7,475.25,832.0,0.0048241038367487395,6.865740740740762,8.673179783409354e-06,4.013654392174951,0.03992584021134604,1,14,2,0,0.9825515947467167,0.7320825515947467,0.8547842401500938,0.6709193245778612,0.8585365853658536,0.9774096385542169,0.9416415662650602,0.7103189493433396,0.9698795180722891,805.2722222222222,0.004793913622770161
23.7,469.0,845.333333333333,0.004842380755335629,7.151851851851802,8.464482500261227e-06,4.093425865177051,0.04131950558666375,1,14,2,0,0.9825515947467167,0.7384615384615385,0.8422138836772983,0.6786116322701689,0.8630393996247655,0.9811746987951807,0.9393825301204819,0.724953095684803,0.9717620481927711,812.6425925925926,0.004802334373364548
23.7,464.0,852.4,0.00485590636128976,6.96666666666664,9.863746338725776e-06,4.139174582363392,0.04174092986998401,1,14,2,0,0.9825515947467167,0.7422138836772983,0.8255159474671669,0.6833020637898687,0.8671669793621013,0.9796686746987951,0.9503012048192772,0.7317073170731707,0.9725150602409639,819.5759259259258,0.004810842587770684
