Temperature,Light,CO2,HumidityRatio,GRAD_CO2,GRAD_HR,HRCO2,GRAD_HRCO2,FLAG_BusinessHour,HOUR(date),DAY(date),WEEKDAY(date),PERCENTILE(Temperature),PERCENTILE(Humidity),PERCENTILE(Light),PERCENTILE(CO2),PERCENTILE(HumidityRatio),PERCENTILE(GRAD_CO2),PERCENTILE(GRAD_HR),PERCENTILE(HRCO2),PERCENTILE(GRAD_HRCO2),RMEAN_CO2,RMEAN_HR
23.7,585.2,749.2,0.0047641630241641395,6.471428571428589,2.8831206229616713e-06,3.5693109377037735,0.03316425911120602,1,14,2,0,0.9825515947467167,0.7035647279549718,0.9429643527204503,0.6228893058161351,0.8457786116322702,0.9699021820917983,0.8171557562076749,0.6712945590994371,0.9488337095560572,774.4309523809524,0.00476683038416017
23.718000000000004,578.4,760.4,0.00477266099212519,6.471428571428589,2.8831206229616713e-06,3.6291314184119945,0.03316425911120602,1,14,2,0,0.9844277673545966,0.7061913696060037,0.9395872420262664,0.6270168855534709,0.8480300187617261,0.9699021820917983,0.8171557562076749,0.676923076923077,0.9488337095560572,774.4309523809524,0.00476683038416017
23.73,572.666666666667,769.666666666667,0.00476515255246541,6.471428571428589,2.8831206229616713e-06,3.667579081214212,0.03316425911120602,1,14,2,0,0.9855534709193245,0.699812382739212,0.9380863039399625,0.6333958724202626,0.8461538461538461,0.9699021820917983,0.8171557562076749,0.6810506566604128,0.9488337095560572,774.4309523809524,0.00476683038416017
23.7225,493.75,774.75,0.00474377335599685,6.471428571428589,2.8831206229616713e-06,3.6752384075585596,0.03316425911120602,1,14,2,0,0.9849906191369606,0.6904315196998124,0.8724202626641651,0.6373358348968106,0.8416510318949343,0.9699021820917983,0.8171557562076749,0.6814258911819887,0.9488337095560572,774.4309523809524,0.00476683038416017
23.754,488.6,779.0,0.00476659399998615,6.471428571428589,2.8831206229616713e-06,3.713176725989211,0.03316425911120602,1,14,2,0,0.9876172607879925,0.6964352720450282,0.8690431519699813,0.6403377110694184,0.8472795497185741,0.9699021820917983,0.8171557562076749,0.6844277673545967,0.9488337095560572,774.4309523809524,0.00476683038416017
23.76,568.666666666667,790.0,0.00477933243163454,6.471428571428589,2.8831206229616713e-06,3.775672620991286,0.03316425911120602,1,14,2,0,0.9883677298311445,0.701688555347092,0.9365853658536586,0.6461538461538462,0.84953095684803,0.9699021820917983,0.8171557562076749,0.6878048780487804,0.9488337095560572,774.4309523809524,0.00476683038416017
23.73,536.333333333333,798.0,0.004776136332748921,6.471428571428589,2.8831206229616713e-06,3.8113567935336388,0.03316425911120602,1,14,2,0,0.9855534709193245,0.7061913696060037,0.9033771106941839,0.64953095684803,0.848780487804878,0.9699021820917983,0.8171557562076749,0.6893058161350845,0.9488337095560572,774.4309523809524,0.00476683038416017
23.754,509.0,797.0,0.00478309370839038,6.471428571428589,2.8831206229616713e-06,3.812125685587133,0.03316425911120602,1,14,2,0,0.9876172607879925,0.7061913696060037,0.8831144465290807,0.649155722326454,0.8502814258911819,0.9699021820917983,0.8171557562076749,0.6900562851782364,0.9488337095560572,781.2595238095238,0.004769534767621063
23.754,476.0,803.2,0.0047940939966204105,5.866666666666674,3.747797315654163e-06,3.850616298085514,0.031001604654592452,1,14,2,0,0.9876172607879925,0.7133208255159474,0.8562851782363977,0.652157598499062,0.850656660412758,0.9578630549285176,0.8401053423626788,0.6930581613508443,0.9398043641835967,787.3738095238095,0.004772596625406094
23.736,510.0,809.0,0.00479618871038935,5.702380952380906,6.867787328875517e-06,3.880116666704984,0.03269597638137611,1,14,2,0,0.9861163227016886,0.7165103189493434,0.8842401500938086,0.6564727954971857,0.851031894934334,0.9548532731376975,0.9115876598946576,0.6953095684803002,0.9465763732129421,792.9928571428571,0.004777030362252371
23.745,481.5,815.25,0.00480888622067716,6.107142857142833,8.236588030711804e-06,3.9204444914070544,0.035790506633827324,1,14,2,0,0.9866791744840525,0.7200750469043152,0.8615384615384616,0.6611632270168856,0.8551594746716698,0.963130173062453,0.9330323551542513,0.700187617260788,0.9578630549285176,798.7785714285714,0.004786332200063845
23.7,481.8,824.0,0.0048167933677358,6.214285714285722,6.783626633131892e-06,3.9690377350142994,0.035274484300624964,1,14,2,0,0.9825515947467167,0.7275797373358349,0.8622889305816135,0.6671669793621013,0.8562851782363977,0.964635063957863,0.9093303235515425,0.7050656660412759,0.9563581640331076,805.2071428571428,0.004793503538313795
23.7,475.25,832.0,0.0048241038367487395,6.380952380952351,7.92970197863608e-06,4.013654392174951,0.037146488773362574,1,14,2,0,0.9825515947467167,0.7320825515947467,0.8547842401500938,0.6709193245778612,0.8585365853658536,0.9668924003009782,0.9303987960872837,0.7103189493433396,0.9604966139954854,811.2071428571428,0.0047998994533301085
23.7,469.0,845.333333333333,0.004842380755335629,7.338095238095207,9.932648249006814e-06,4.093425865177051,0.04350842631569085,1,14,2,0,0.9825515947467167,0.7384615384615385,0.8422138836772983,0.6786116322701689,0.8630393996247655,0.9815650865312265,0.9514672686230248,0.724953095684803,0.9759217456734387,817.9690476190475,0.004809362942271067
23.7,464.0,852.4,0.00485590636128976,8.085714285714289,1.1130606676409884e-05,4.139174582363392,0.04825886917942768,1,14,2,0,0.9825515947467167,0.7422138836772983,0.8255159474671669,0.6833020637898687,0.8671669793621013,0.9849510910458992,0.9604966139954854,0.7317073170731707,0.9857035364936042,825.8833333333332,0.004819764749828122
23.7,464.0,861.0,0.00487710983719076,9.199999999999989,1.2786992753214144e-05,4.199191569821244,0.05525617722793297,1,14,2,0,0.9825515947467167,0.751969981238274,0.8255159474671669,0.6883677298311445,0.873545966228893,0.9924755455229496,0.9736644093303235,0.7384615384615385,0.991346877351392,834.1404761904761,0.004831624155623887
23.7,455.0,880.0,0.004892190768364,10.0,9.622160804814706e-06,4.30512787616032,0.05884095292110558,1,14,2,0,0.9825515947467167,0.7553470919324577,0.8037523452157599,0.6971857410881801,0.8784240150093808,0.9975545522949586,0.9484574868322047,0.7467166979362101,0.9936042136945071,844.2833333333332,0.0048453387353345504
23.6,454.0,891.0,0.00484759441396992,10.0,6.9256861919327756e-06,4.319206622847199,0.05754032799773068,1,14,2,0,0.974108818011257,0.751969981238274,0.7930581613508443,0.7031894934333959,0.8645403377110694,0.9975545522949586,0.9134687735139202,0.7485928705440901,0.9928517682468021,855.1047619047619,0.004850868477233516
23.64,458.0,897.6,0.0048750447811301,10.0,8.97422613869948e-06,4.375840195542378,0.05699544603674145,1,14,2,0,0.9793621013133208,0.7557223264540338,0.8080675422138837,0.7080675422138837,0.8727954971857411,0.9975545522949586,0.9420617005267118,0.7530956848030019,0.9920993227990971,865.6190476190476,0.004859190107718416
23.65,464.0,900.5,0.004891491589296229,9.426190476190527,8.75980290500648e-06,4.404788176161254,0.0534767345760061,1,14,2,0,0.9801125703564728,0.7624765478424015,0.8255159474671669,0.7125703564727955,0.8776735459662289,0.9943566591422122,0.9401805869074492,0.7545966228893058,0.989841986455982,875.4047619047618,0.004868816929510915
23.64,473.0,908.8,0.004897630243458229,9.219047619047728,6.856783718444705e-06,4.450966365254838,0.05096373654509323,1,14,2,0,0.9793621013133208,0.7651031894934334,0.850093808630394,0.7159474671669793,0.8803001876172608,0.9928517682468021,0.9108352144469526,0.7568480300187618,0.9875846501128668,884.4714285714286,0.004876709713528429
23.6,464.0,918.0,0.00489665184522539,9.271428571428544,5.292688235769647e-06,4.495126393916908,0.04999426239601412,1,14,2,0,0.974108818011257,0.7681050656660413,0.8255159474671669,0.7195121951219512,0.8795497185741088,0.9936042136945071,0.8792325056433409,0.7602251407129456,0.9868322046651617,893.8428571428573,0.0048825304969478045
23.6,498.4,925.2,0.00491046198855591,8.114285714285643,4.388300826846207e-06,4.543159431811929,0.04369595796483461,1,14,2,0,0.974108818011257,0.7714821763602251,0.874671669793621,0.7257035647279549,0.8818011257035647,0.9853273137697517,0.8615500376222723,0.7692307692307693,0.9762979683972912,903.0142857142857,0.004887295089999968
