index,Temperature,Light,CO2,HumidityRatio,GRAD_CO2,GRAD_HR,HRCO2,GRAD_HRCO2,FLAG_BusinessHour,HOUR(date),DAY(date),WEEKDAY(date),PERCENTILE(Temperature),PERCENTILE(Humidity),PERCENTILE(Light),PERCENTILE(CO2),PERCENTILE(HumidityRatio),PERCENTILE(GRAD_CO2),PERCENTILE(GRAD_HR),PERCENTILE(HRCO2),PERCENTILE(GRAD_HRCO2),RMEAN_CO2,RMEAN_HR
1,23.18,426.0,721.25,0.00479298817650529,-1.6097222222222172,-3.2506221310647614e-06,3.4569427223044404,-0.009883951882158515,1,17,4,2,1.0,0.6416554095542183,0.801240329117033,0.7785828318801424,0.8264767284784478,0.10304449648711944,0.09848391470479477,0.8460027017069875,0.0936768149882904,692.213888888889,0.004741843385649128
2,23.15,429.5,714.0,0.00478344094931065,-1.6097222222222172,-3.2506221310647614e-06,3.415376837807804,-0.009883951882158515,1,17,4,2,0.9997543902738548,0.6414712022596095,0.8057841090507184,0.7770477710917353,0.825248679847722,0.10304449648711944,0.09848391470479477,0.8439150190347537,0.0936768149882904,692.213888888889,0.004741843385649128
3,23.15,426.0,713.5,0.00477946352442199,-1.6097222222222172,-3.2506221310647614e-06,3.4101472246750895,-0.009883951882158515,1,17,4,2,0.9997543902738548,0.6403659584919563,0.801240329117033,0.7768635637971264,0.824634655532359,0.10304449648711944,0.09848391470479477,0.8437922141716812,0.0936768149882904,692.213888888889,0.004741843385649128
4,23.15,426.0,708.25,0.00477150882608175,-1.6097222222222172,-3.2506221310647614e-06,3.3794211260723994,-0.009883951882158515,1,17,4,2,0.9997543902738548,0.6325678496868476,0.801240329117033,0.7752671005771828,0.8240206312169962,0.10304449648711944,0.09848391470479477,0.8423185558148103,0.0936768149882904,692.213888888889,0.004741843385649128
5,23.1,426.0,704.5,0.004756992933315179,-1.6097222222222172,-3.2506221310647614e-06,3.351301521520544,-0.009883951882158515,1,17,4,2,0.9971140857177945,0.6325678496868476,0.801240329117033,0.7744688689672111,0.8231609971754882,0.10304449648711944,0.09848391470479477,0.8402308731425765,0.0936768149882904,692.213888888889,0.004741843385649128
6,23.1,419.0,701.0,0.004756992933315179,-1.6097222222222172,-3.2506221310647614e-06,3.334652046253941,-0.009883951882158515,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.773179417904949,0.8231609971754882,0.10304449648711944,0.09848391470479477,0.8390028245118507,0.0936768149882904,692.213888888889,0.004741843385649128
7,23.1,419.0,701.666666666667,0.004756992933315179,-1.6097222222222172,-3.2506221310647614e-06,3.337823374876152,-0.009883951882158515,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7734250276310942,0.8231609971754882,0.10304449648711944,0.09848391470479477,0.8391256293749233,0.0936768149882904,692.213888888889,0.004741843385649128
8,23.1,419.0,699.0,0.004756992933315179,-1.6097222222222172,-3.2506221310647614e-06,3.32513806038731,-0.009883951882158515,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7729338081788039,0.8231609971754882,0.10304449648711944,0.09848391470479477,0.8377747758811249,0.0936768149882904,692.213888888889,0.004741843385649128
9,23.1,419.0,689.333333333333,0.004756992933315179,-1.6097222222222172,-3.2506221310647614e-06,3.279153795365262,-0.009883951882158515,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7702935036227435,0.8231609971754882,0.10304449648711944,0.09848391470479477,0.833967825125875,0.0936768149882904,692.213888888889,0.004741843385649128
10,23.075,419.0,688.0,0.00474535071966655,-1.6097222222222172,-3.2506221310647614e-06,3.2648012951305865,-0.009883951882158515,0,18,4,2,0.9939211592779074,0.6255679724917107,0.7939334397642147,0.7692496622866265,0.8215645339555446,0.10304449648711944,0.09848391470479477,0.8327397764951492,0.0936768149882904,692.213888888889,0.004741843385649128
11,23.075,419.0,690.25,0.00474095189694268,-1.6097222222222172,-3.2506221310647614e-06,3.272442046864685,-0.009883951882158515,0,18,4,2,0.9939211592779074,0.6235416922510132,0.7939334397642147,0.7709689303696426,0.8210733145032544,0.10304449648711944,0.09848391470479477,0.8332309959474395,0.0936768149882904,692.213888888889,0.004741843385649128
12,23.1,419.0,691.0,0.00473937073052061,-1.6097222222222172,-3.2506221310647614e-06,3.2749051747897413,-0.009883951882158515,0,18,4,2,0.9971140857177945,0.6151909615620779,0.7939334397642147,0.7712759425273241,0.8207048999140366,0.10304449648711944,0.09848391470479477,0.8335994105366572,0.0936768149882904,692.213888888889,0.004741843385649128
13,23.1,419.0,683.5,0.00475111875560951,-1.6097222222222172,-3.2506221310647614e-06,3.2473896694591002,-0.009883951882158515,0,18,4,2,0.9971140857177945,0.6247697408817389,0.7939334397642147,0.7675917966351468,0.8225469728601252,0.10304449648711944,0.09848391470479477,0.8312661181382782,0.0936768149882904,692.213888888889,0.004741843385649128
14,23.05,419.0,687.5,0.0047337317970825,-1.6097222222222172,-3.2506221310647614e-06,3.254440610494219,-0.009883951882158515,0,18,4,2,0.9925089033525728,0.6235416922510132,0.7939334397642147,0.7689426501289451,0.8200908755986737,0.10304449648711944,0.09848391470479477,0.8317573375905686,0.0936768149882904,692.213888888889,0.004741843385649128
15,23.0,419.0,686.0,0.00471494214590473,-1.6097222222222172,-3.2506221310647614e-06,3.2344503120906447,-0.009883951882158515,0,18,4,2,0.9902370133857301,0.6215768144418519,0.7939334397642147,0.7685128331081911,0.8176961807687585,0.10304449648711944,0.09848391470479477,0.8300380695075525,0.0936768149882904,692.213888888889,0.004741843385649128
16,23.0,418.5,680.5,0.00471494214590473,-1.6097222222222172,-3.2506221310647614e-06,3.208518130288169,-0.009883951882158515,0,18,4,2,0.9902370133857301,0.6215768144418519,0.7895124646936018,0.7669163698882476,0.8176961807687585,0.10304449648711944,0.09848391470479477,0.8285644111506816,0.0936768149882904,692.213888888889,0.004741843385649128
17,23.0,0.0,681.5,0.0047280779496687705,-1.6097222222222172,-3.2506221310647614e-06,3.2221851226992673,-0.009883951882158515,0,18,4,2,0.9902370133857301,0.6325678496868476,0.31689794915878666,0.7671619796143927,0.8193540464202382,0.10304449648711944,0.09848391470479477,0.829301240329117,0.0936768149882904,692.213888888889,0.004741843385649128
18,22.945,0.0,685.0,0.00472795137178073,-1.6097222222222172,-3.2506221310647614e-06,3.2386466896697996,-0.009883951882158515,0,18,4,2,0.98808792828196,0.6438044946579885,0.31689794915878666,0.768083016087437,0.8192312415571656,0.10304449648711944,0.09848391470479477,0.8305292889598428,0.0936768149882904,692.213888888889,0.004741843385649128
19,22.945,0.0,685.0,0.0047454083970941,-1.6097222222222172,-3.2506221310647614e-06,3.2506047520094588,-0.009883951882158515,0,18,4,2,0.98808792828196,0.6526464447992141,0.31689794915878666,0.768083016087437,0.8216873388186172,0.10304449648711944,0.09848391470479477,0.831634532727496,0.0936768149882904,692.213888888889,0.004741843385649128
20,22.89,0.0,689.0,0.00472950615591001,-1.6097222222222172,-3.2506221310647614e-06,3.258629741421997,-0.009883951882158515,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7699250890335257,0.8195996561463834,0.10304449648711944,0.09848391470479477,0.83206434974825,0.0936768149882904,692.213888888889,0.004741843385649128
21,22.89,0.0,689.5,0.00472950615591001,-1.6097222222222172,-3.2506221310647614e-06,3.2609944944999523,-0.009883951882158515,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7705391133488886,0.8195996561463834,0.10304449648711944,0.09848391470479477,0.832494166769004,0.0936768149882904,692.213888888889,0.004741843385649128
22,22.89,0.0,689.0,0.00472950615591001,-1.6097222222222172,-3.2506221310647614e-06,3.258629741421997,-0.009883951882158515,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7699250890335257,0.8195996561463834,0.10304449648711944,0.09848391470479477,0.83206434974825,0.0936768149882904,692.213888888889,0.004741843385649128
23,22.89,0.0,691.0,0.00473907551474663,-1.6097222222222172,-3.2506221310647614e-06,3.274701180689921,-0.009883951882158515,0,18,4,2,0.9851406115682181,0.6590322976789881,0.31689794915878666,0.7712759425273241,0.820582095050964,0.10304449648711944,0.09848391470479477,0.8334766056735847,0.0936768149882904,692.213888888889,0.004741843385649128
24,22.89,0.0,688.0,0.00474864516581148,-1.6097222222222172,-3.2506221310647614e-06,3.267067874078298,-0.009883951882158515,0,18,4,2,0.9851406115682181,0.665172540832617,0.31689794915878666,0.7692496622866265,0.8222399607024438,0.10304449648711944,0.09848391470479477,0.8328625813582218,0.0936768149882904,692.213888888889,0.004741843385649128
25,22.89,0.0,689.5,0.00474864516581148,-1.6097222222222172,-3.2506221310647614e-06,3.2741908418270156,-0.009883951882158515,0,18,4,2,0.9851406115682181,0.665172540832617,0.31689794915878666,0.7705391133488886,0.8222399607024438,0.10304449648711944,0.09848391470479477,0.8333538008105121,0.0936768149882904,692.213888888889,0.004741843385649128
26,22.79,0.0,689.0,0.00471022404680625,-1.6097222222222172,-3.2506221310647614e-06,3.2453443682495062,-0.009883951882158515,0,18,4,2,0.9812108559498957,0.6590322976789881,0.31689794915878666,0.7699250890335257,0.817389168611077,0.10304449648711944,0.09848391470479477,0.8308977035490606,0.0936768149882904,692.213888888889,0.004741843385649128
27,22.79,0.0,685.666666666667,0.004719734999149521,-1.6097222222222172,-3.2506221310647614e-06,3.236164964416856,-0.009883951882158515,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7683900282451185,0.8181259977895124,0.10304449648711944,0.09848391470479477,0.8302836792336976,0.0936768149882904,692.213888888889,0.004741843385649128
28,22.79,0.0,687.0,0.004719734999149521,-1.6097222222222172,-3.2506221310647614e-06,3.2424579444157207,-0.009883951882158515,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7687584428343363,0.8181259977895124,0.10304449648711944,0.09848391470479477,0.830774898685988,0.0936768149882904,692.213888888889,0.004741843385649128
29,22.79,0.0,688.0,0.004719734999149521,-1.6097222222222172,-3.2506221310647614e-06,3.2471776794148703,-0.009883951882158515,0,18,4,2,0.9812108559498957,0.665172540832617,0.31689794915878666,0.7692496622866265,0.8181259977895124,0.10304449648711944,0.09848391470479477,0.8311433132752057,0.0936768149882904,692.213888888889,0.004741843385649128
30,22.745,0.0,670.0,0.0047067761580489,-1.6097222222222172,-3.2506221310647614e-06,3.1535400258927626,-0.009883951882158515,0,18,4,2,0.9795529902984158,0.665172540832617,0.31689794915878666,0.7638462483114331,0.8172663637480044,0.10304449648711944,0.09848391470479477,0.824634655532359,0.0936768149882904,692.213888888889,0.004741843385649128
31,22.7,0.0,668.666666666667,0.00468754308384392,-1.6097222222222172,-3.2506221310647614e-06,3.1344038087303026,-0.009883951882158515,0,18,4,2,0.9769126857423553,0.6606287608989316,0.31689794915878666,0.7632936264276066,0.8156699005280609,0.10304449648711944,0.09848391470479477,0.8232838020385608,0.0936768149882904,690.4611111111112,0.004738328549227082
32,22.7,0.0,670.0,0.00469384871410812,-1.5083333333333258,-2.9201174252735038e-06,3.1448786384524405,-0.0091641388620054,0,18,4,2,0.9769126857423553,0.665172540832617,0.31689794915878666,0.7638462483114331,0.8163453272749601,0.1080364846542586,0.11154936521631949,0.823775021490851,0.09946998644151361,688.9944444444445,0.0047353421413869985
33,22.7,0.0,667.0,0.00469384871410812,-1.5041666666666629,-3.090264529635473e-06,3.1307970923101163,-0.009240357480817085,0,18,4,2,0.9769126857423553,0.665172540832617,0.31689794915878666,0.7629866142699251,0.8163453272749601,0.10871440897325281,0.10513989892764698,0.822915387449343,0.09860717367188462,687.4444444444446,0.004732488314376535
34,22.6666666666667,0.0,664.5,0.004671707764617511,-1.3041666666666742,-2.429124370938434e-06,3.104349809588336,-0.007832861020235171,0,18,4,2,0.9743337836178313,0.6576200417536534,0.31689794915878666,0.7618199680707356,0.8146874616234803,0.11980771601133983,0.1363244176013805,0.8204592901878914,0.1109330703808702,685.9861111111112,0.0047291616123277275
35,22.7,0.0,670.0,0.00471104653252311,-1.0861111111111086,-2.5039979234925923e-06,3.1564011767904834,-0.006844880897282746,0,18,4,2,0.9769126857423553,0.6773916247083385,0.31689794915878666,0.7638462483114331,0.8175119734741496,0.13490693947984717,0.13274990755577468,0.8247574603954316,0.12005423394551953,684.8361111111112,0.004727630065634658
36,22.6,0.0,670.333333333333,0.00465269945869772,-1.0055555555555884,-3.5808933566312817e-06,3.118859537147037,-0.0071868839665278905,0,18,4,2,0.9696671988210733,0.6576200417536534,0.31689794915878666,0.7640918580375783,0.8132752056981456,0.13928263281153705,0.08800690250215704,0.8218101436816898,0.11660298286700357,683.813888888889,0.004724153616480742
37,22.6,0.0,672.0,0.0046464328065348,-1.1777777777778056,-3.7802850218543113e-06,3.1224028459913855,-0.008115905473200069,0,18,4,2,0.9696671988210733,0.6526464447992141,0.31689794915878666,0.7645830774898686,0.8126611813827828,0.12954517441143842,0.08073462344385554,0.8221785582709076,0.10834463207198324,682.825,0.004720468278921396
38,22.6,0.0,658.0,0.00464073595878431,-1.1638888888888914,-3.6236179344222887e-06,3.0536042608800757,-0.007925166824688912,0,18,4,2,0.9696671988210733,0.6477956527078472,0.31689794915878666,0.758504236767776,0.8122313643620287,0.13028472821397757,0.08640453592998891,0.8155470956649883,0.11007025761124122,681.4583333333334,0.004716593046437034
39,22.6,0.0,660.5,0.00465583283178072,-0.9805555555555543,-3.2301893750550335e-06,3.075177585391166,-0.00678835435469316,0,18,4,2,0.9696671988210733,0.6590322976789881,0.31689794915878666,0.7600392975561833,0.8138278275819723,0.14026870454825588,0.09959324540860348,0.8171435588849318,0.12079378774805867,680.4972222222223,0.004713221043052551
40,22.6,0.0,658.0,0.00465269945869772,-1.0874999999999773,-2.9628387688464958e-06,3.0614762438231,-0.007103276555930016,0,18,4,2,0.9696671988210733,0.6576200417536534,0.31689794915878666,0.758504236767776,0.8132752056981456,0.13472205102921236,0.10945396277579193,0.8159155102542061,0.11783557253790214,679.4972222222223,0.004710132667686924
41,22.6,0.0,655.0,0.00465583283178072,-1.1999999999999886,-2.8109493983639704e-06,3.049570504816372,-0.007528301444091667,0,18,4,2,0.9696671988210733,0.6590322976789881,0.31689794915878666,0.7572761881370502,0.8138278275819723,0.1272648835202761,0.11783557253790214,0.8151786810757706,0.1140145445581166,678.3222222222223,0.004707295365514858
42,22.6,0.0,654.25,0.00465583283178072,-1.2041666666667084,-3.137064130243495e-06,3.046078630192536,-0.007755462590362416,0,18,4,2,0.9696671988210733,0.6590322976789881,0.31689794915878666,0.7568463711162962,0.8138278275819723,0.1265869592012819,0.10353753235547886,0.8145646567604077,0.11191914211758905,677.0972222222223,0.004704510768890196
43,22.6,0.0,648.0,0.0046464328065348,-1.23888888888888,-3.860909052981823e-06,3.0108884586345503,-0.008378134838669338,0,18,4,2,0.9696671988210733,0.6526464447992141,0.31689794915878666,0.7538990544025543,0.8126611813827828,0.1235054850240355,0.07728337236533958,0.8106349011420853,0.10575619376309627,675.9138888888889,0.004701021237254371
44,22.5,0.0,648.666666666667,0.004606763202978321,-1.3138888888888687,-3.5746951310652343e-06,2.9882537309986055,-0.008521967280342713,0,18,4,2,0.9602112243644848,0.6463833967825126,0.31689794915878666,0.7541446641286995,0.8103892914159401,0.11919142117589054,0.08825342043633674,0.8085472184698514,0.10415382719092814,674.6194444444445,0.004696788950784232
