index,Temperature,Light,CO2,HumidityRatio,GRAD_CO2,GRAD_HR,HRCO2,GRAD_HRCO2,FLAG_BusinessHour,HOUR(date),DAY(date),WEEKDAY(date),PERCENTILE(Temperature),PERCENTILE(Humidity),PERCENTILE(Light),PERCENTILE(CO2),PERCENTILE(HumidityRatio),PERCENTILE(GRAD_CO2),PERCENTILE(GRAD_HR),PERCENTILE(HRCO2),PERCENTILE(GRAD_HRCO2),RMEAN_CO2,RMEAN_HR
1,23.18,426.0,721.25,0.00479298817650529,-3.3511904761905384,-4.4602327989706064e-06,3.4569427223044404,-0.019144836025690948,1,17,4,2,1.0,0.6416554095542183,0.801240329117033,0.7785828318801424,0.8264767284784478,0.06600294985250738,0.08702064896755163,0.8460027017069875,0.058136676499508357,709.1666666666667,0.004771197182323603
2,23.15,429.5,714.0,0.00478344094931065,-3.3511904761905384,-4.4602327989706064e-06,3.415376837807804,-0.019144836025690948,1,17,4,2,0.9997543902738548,0.6414712022596095,0.8057841090507184,0.7770477710917353,0.825248679847722,0.06600294985250738,0.08702064896755163,0.8439150190347537,0.058136676499508357,709.1666666666667,0.004771197182323603
3,23.15,426.0,713.5,0.00477946352442199,-3.3511904761905384,-4.4602327989706064e-06,3.4101472246750895,-0.019144836025690948,1,17,4,2,0.9997543902738548,0.6403659584919563,0.801240329117033,0.7768635637971264,0.824634655532359,0.06600294985250738,0.08702064896755163,0.8437922141716812,0.058136676499508357,709.1666666666667,0.004771197182323603
4,23.15,426.0,708.25,0.00477150882608175,-3.3511904761905384,-4.4602327989706064e-06,3.3794211260723994,-0.019144836025690948,1,17,4,2,0.9997543902738548,0.6325678496868476,0.801240329117033,0.7752671005771828,0.8240206312169962,0.06600294985250738,0.08702064896755163,0.8423185558148103,0.058136676499508357,709.1666666666667,0.004771197182323603
5,23.1,426.0,704.5,0.004756992933315179,-3.3511904761905384,-4.4602327989706064e-06,3.351301521520544,-0.019144836025690948,1,17,4,2,0.9971140857177945,0.6325678496868476,0.801240329117033,0.7744688689672111,0.8231609971754882,0.06600294985250738,0.08702064896755163,0.8402308731425765,0.058136676499508357,709.1666666666667,0.004771197182323603
6,23.1,419.0,701.0,0.004756992933315179,-3.3511904761905384,-4.4602327989706064e-06,3.334652046253941,-0.019144836025690948,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.773179417904949,0.8231609971754882,0.06600294985250738,0.08702064896755163,0.8390028245118507,0.058136676499508357,709.1666666666667,0.004771197182323603
7,23.1,419.0,701.666666666667,0.004756992933315179,-3.3511904761905384,-4.4602327989706064e-06,3.337823374876152,-0.019144836025690948,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7734250276310942,0.8231609971754882,0.06600294985250738,0.08702064896755163,0.8391256293749233,0.058136676499508357,709.1666666666667,0.004771197182323603
8,23.1,419.0,699.0,0.004756992933315179,-3.3511904761905384,-4.4602327989706064e-06,3.32513806038731,-0.019144836025690948,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7729338081788039,0.8231609971754882,0.06600294985250738,0.08702064896755163,0.8377747758811249,0.058136676499508357,705.9880952380953,0.0047660550047250155
9,23.1,419.0,689.333333333333,0.004756992933315179,-3.5833333333333712,-4.325772910779551e-06,3.279153795365262,-0.02011206942764643,1,17,4,2,0.9971140857177945,0.6325678496868476,0.7939334397642147,0.7702935036227435,0.8231609971754882,0.05825958702064897,0.09033923303834808,0.833967825125875,0.054941002949852505,702.4642857142857,0.004762276716725662
10,23.075,419.0,688.0,0.00474535071966655,-3.107142857142833,-4.619266706750846e-06,3.2648012951305865,-0.018023214910872776,0,18,4,2,0.9939211592779074,0.6255679724917107,0.7939334397642147,0.7692496622866265,0.8215645339555446,0.07220993117010815,0.08148967551622419,0.8327397764951492,0.06305309734513274,698.8214285714286,0.004757403458903456
11,23.075,419.0,690.25,0.00474095189694268,-2.25,-3.441366566688756e-06,3.272442046864685,-0.01309824470989418,0,18,4,2,0.9939211592779074,0.6235416922510132,0.7939334397642147,0.7709689303696426,0.8210733145032544,0.09623893805309734,0.12413962635201574,0.8332309959474395,0.08935594886922321,696.25,0.00475303818331216
12,23.1,419.0,691.0,0.00473937073052061,-2.2142857142857224,-1.678312892873686e-06,3.2749051747897413,-0.011689908823260264,0,18,4,2,0.9971140857177945,0.6151909615620779,0.7939334397642147,0.7712759425273241,0.8207048999140366,0.09722222222222222,0.2603244837758112,0.8335994105366572,0.09550147492625369,694.3214285714286,0.004750520725770079
13,23.1,419.0,683.5,0.00475111875560951,-2.261904761904759,-2.081093852738646e-06,3.2473896694591002,-0.01218893865548365,0,18,4,2,0.9971140857177945,0.6247697408817389,0.7939334397642147,0.7675917966351468,0.8225469728601252,0.09587020648967552,0.216937069813176,0.8312661181382782,0.09292035398230089,691.8214285714286,0.004749681557526413
14,23.05,419.0,687.5,0.0047337317970825,-1.940476190476204,-4.6651374030798505e-06,3.254440610494219,-0.01243360804847149,0,18,4,2,0.9925089033525728,0.6235416922510132,0.7939334397642147,0.7689426501289451,0.8200908755986737,0.10650196656833825,0.07952310717797444,0.8317573375905686,0.0918141592920354,689.797619047619,0.0047463585380646016
15,23.0,419.0,686.0,0.00471494214590473,-1.559523809523796,-6.007255344349111e-06,3.2344503120906447,-0.01152310095526854,0,18,4,2,0.9902370133857301,0.6215768144418519,0.7939334397642147,0.7685128331081911,0.8176961807687585,0.12155850540806293,0.051991150442477874,0.8300380695075525,0.09623893805309734,687.9404761904761,0.004740351282720253
16,23.0,418.5,680.5,0.00471494214590473,-1.0952380952380736,-4.2373969577303924e-06,3.208518130288169,-0.008089416964886187,0,18,4,2,0.9902370133857301,0.6215768144418519,0.7895124646936018,0.7669163698882476,0.8176961807687585,0.1597222222222222,0.09414945919370699,0.8285644111506816,0.11799410029498525,686.6785714285714,0.004734344027375903
17,23.0,0.0,681.5,0.0047280779496687705,-0.8392857142857224,-2.1623782256946847e-06,3.2221851226992673,-0.005457966401871683,0,18,4,2,0.9902370133857301,0.6325678496868476,0.31689794915878666,0.7671619796143927,0.8193540464202382,0.2002212389380531,0.20907079646017698,0.829301240329117,0.14958210422812193,685.75,0.004731876488804792
18,22.945,0.0,685.0,0.00472795137178073,-0.8035714285714448,-4.973470420326087e-07,3.2386466896697996,-0.004149698569654969,0,18,4,2,0.98808792828196,0.6438044946579885,0.31689794915878666,0.768083016087437,0.8192312415571656,0.20900934119960668,0.4223205506391347,0.8305292889598428,0.18080137659783677,685.0,0.004730019270924514
19,22.945,0.0,685.0,0.0047454083970941,-0.035714285714277594,-1.1124952232865852e-06,3.2506047520094588,-0.0009328822012415472,0,18,4,2,0.98808792828196,0.6526464447992141,0.31689794915878666,0.768083016087437,0.8216873388186172,0.5098328416912488,0.3280481809242871,0.831634532727496,0.4079400196656834,684.1428571428571,0.004730881794720727
20,22.89,0.0,689.0,0.00472950615591001,0.5357142857142776,-1.8455886337141389e-06,3.258629741421997,0.0012709968549025064,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7699250890335257,0.8195996561463834,0.7640732546705998,0.24299410029498525,0.83206434974825,0.6878072763028515,684.9285714285714,0.004727794280477941
21,22.89,0.0,689.5,0.00472950615591001,0.3571428571428328,7.384549166274991e-07,3.2609944944999523,0.0021952366669351076,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7705391133488886,0.8195996561463834,0.6981932153392331,0.6472468043264503,0.832494166769004,0.7670845624385447,685.2142857142857,0.004727190617453299
22,22.89,0.0,689.0,0.00472950615591001,0.9642857142857224,2.764098489083794e-06,3.258629741421997,0.006454462838078934,0,18,4,2,0.9851406115682181,0.6526464447992141,0.31689794915878666,0.7699250890335257,0.8195996561463834,0.8547197640117994,0.8456243854473943,0.83206434974825,0.8847099311701082,685.6428571428571,0.004729271190311196
23,22.89,0.0,691.0,0.00473907551474663,1.2142857142857224,3.192898927471474e-06,3.274701180689921,0.007933271555769839,0,18,4,2,0.9851406115682181,0.6590322976789881,0.31689794915878666,0.7712759425273241,0.820582095050964,0.8772123893805309,0.8678711897738446,0.8334766056735847,0.8923303834808259,687.1428571428571,0.004732718814431466
24,22.89,0.0,688.0,0.00474864516581148,0.7857142857142776,2.947215012389509e-06,3.267067874078298,0.005744778824017471,0,18,4,2,0.9851406115682181,0.665172540832617,0.31689794915878666,0.7692496622866265,0.8222399607024438,0.8263888888888888,0.855457227138643,0.8328625813582218,0.8790560471976401,688.0714285714286,0.004735656988166139
25,22.89,0.0,689.5,0.00474864516581148,0.6071428571428896,-1.0350397326498208e-06,3.2741908418270156,0.0021631263140899915,0,18,4,2,0.9851406115682181,0.665172540832617,0.31689794915878666,0.7705391133488886,0.8222399607024438,0.7897615535889873,0.34500983284169123,0.8333538008105121,0.7647492625368731,688.7142857142857,0.004738613244456245
